CategoryName,window_start,window_end,future_start,future_end,CategoryName,cur_mean,cur_sum,cur_std,coverage,volatility_ratio,intra_growth,long_mean,long_sum,long_coverage,days_since_last_sale,active_recent_flag,fallback_baseline,month,week_of_year,day_of_week,target_up
CPU,2017-02-03,2017-03-02,2017-03-03,2017-03-30,CPU,20.857142857142858,584.0,76.57149520252965,0.10714285714285714,3.6712358953360016,3.2612608499310634,9.344444444444445,841.0,0.07777777777777778,9.0,1,584.0,3,9,3,0
CPU,2017-02-10,2017-03-09,2017-03-10,2017-04-06,CPU,29.357142857142858,822.0,80.34310988580447,0.17857142857142858,2.736748175393645,-0.5924657392217118,11.988888888888889,1079.0,0.1,0.0,1,822.0,3,10,3,0
CPU,2017-02-17,2017-03-16,2017-03-17,2017-04-13,CPU,25.392857142857142,711.0,78.94317091866704,0.14285714285714285,3.1088729939159396,-0.49682873793741583,10.966666666666667,987.0,0.08888888888888889,7.0,1,711.0,3,11,3,0
CPU,2017-02-24,2017-03-23,2017-03-24,2017-04-20,CPU,8.5,238.0,30.763498779281544,0.07142857142857142,3.619234724711391,-0.999999941176474,10.322222222222223,929.0,0.07777777777777778,14.0,1,289.02222222222224,3,12,3,0
CPU,2017-03-03,2017-03-30,2017-03-31,2017-04-27,CPU,8.5,238.0,30.763498779281544,0.07142857142857142,3.619234724711391,-0.999999941176474,10.322222222222223,929.0,0.07777777777777778,21.0,1,289.02222222222224,3,13,3,0
CPU,2017-03-10,2017-04-06,2017-04-07,2017-05-04,CPU,0.0,0.0,0.0,0.0,0.0,0.0,9.911111111111111,892.0,0.06666666666666667,28.0,0,277.5111111111111,4,14,3,1
CPU,2017-03-17,2017-04-13,2017-04-14,2017-05-11,CPU,3.7857142857142856,106.0,19.671148457389393,0.03571428571428571,5.19615105013843,5.0,11.088888888888889,998.0,0.07777777777777778,4.0,1,310.4888888888889,4,15,3,1
CPU,2017-03-24,2017-04-20,2017-04-21,2017-05-18,CPU,3.7857142857142856,106.0,19.671148457389393,0.03571428571428571,5.19615105013843,5.0,11.088888888888889,998.0,0.07777777777777778,11.0,1,310.4888888888889,4,16,3,1
CPU,2017-03-31,2017-04-27,2017-04-28,2017-05-25,CPU,8.035714285714286,225.0,29.025213353291335,0.07142857142857142,3.6120261011352293,0.12264149323602923,11.633333333333333,1047.0,0.07777777777777778,1.0,1,325.73333333333335,4,17,3,0
CPU,2017-04-07,2017-05-04,2017-05-05,2017-06-01,CPU,8.035714285714286,225.0,29.02521335329133,0.07142857142857142,3.612026101135229,0.12264149323602923,11.633333333333333,1047.0,0.07777777777777778,8.0,1,325.73333333333335,5,18,3,0
CPU,2017-04-14,2017-05-11,2017-05-12,2017-06-08,CPU,5.642857142857143,158.0,22.983245894275566,0.07142857142857142,4.072979563267646,-0.6722688284725749,12.066666666666666,1086.0,0.08888888888888889,0.0,1,337.8666666666667,5,19,3,0
CPU,2017-04-21,2017-05-18,2017-05-19,2017-06-15,CPU,5.642857142857143,158.0,22.983245894275566,0.07142857142857142,4.072979563267646,-0.6722688284725749,10.833333333333334,975.0,0.07777777777777778,7.0,1,303.33333333333337,5,20,3,0
CPU,2017-04-28,2017-05-25,2017-05-26,2017-06-22,CPU,1.3928571428571428,39.0,7.23749801734138,0.03571428571428571,5.19614869213834,-0.9999996410257699,5.5777777777777775,502.0,0.05555555555555555,14.0,1,156.17777777777778,5,21,3,1
CPU,2017-05-05,2017-06-01,2017-06-02,2017-06-29,CPU,5.535714285714286,155.0,22.455483172040545,0.07142857142857142,4.056473646683052,1.9743582656149818,6.866666666666666,618.0,0.06666666666666667,5.0,1,192.26666666666665,6,22,3,0
CPU,2017-05-12,2017-06-08,2017-06-09,2017-07-06,CPU,4.142857142857143,116.0,21.52691717978462,0.03571428571428571,5.1961511684632455,5.0,4.222222222222222,380.0,0.044444444444444446,12.0,1,118.22222222222223,6,23,3,0
CPU,2017-05-19,2017-06-15,2017-06-16,2017-07-13,CPU,4.142857142857143,116.0,21.52691717978462,0.03571428571428571,5.1961511684632455,-0.9999998793103595,4.222222222222222,380.0,0.044444444444444446,19.0,1,118.22222222222223,6,24,3,0
CPU,2017-05-26,2017-06-22,2017-06-23,2017-07-20,CPU,4.142857142857143,116.0,21.52691717978462,0.03571428571428571,5.1961511684632455,-0.9999998793103595,4.222222222222222,380.0,0.044444444444444446,26.0,1,118.22222222222223,6,25,3,0
CPU,2017-06-02,2017-06-29,2017-06-30,2017-07-27,CPU,0.0,0.0,0.0,0.0,0.0,0.0,4.222222222222222,380.0,0.044444444444444446,28.0,0,118.22222222222223,6,26,3,0
CPU,2017-06-09,2017-07-06,2017-07-07,2017-08-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,4.222222222222222,380.0,0.044444444444444446,28.0,0,118.22222222222223,7,27,3,0
CPU,2017-06-16,2017-07-13,2017-07-14,2017-08-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,3.0444444444444443,274.0,0.03333333333333333,28.0,0,85.24444444444444,7,28,3,0
CPU,2017-06-23,2017-07-20,2017-07-21,2017-08-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,3.0444444444444443,274.0,0.03333333333333333,28.0,0,85.24444444444444,7,29,3,1
CPU,2017-06-30,2017-07-27,2017-07-28,2017-08-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,1.7222222222222223,155.0,0.022222222222222223,28.0,0,48.22222222222223,7,30,3,1
CPU,2017-07-07,2017-08-03,2017-08-04,2017-08-31,CPU,0.0,0.0,0.0,0.0,0.0,0.0,1.7222222222222223,155.0,0.022222222222222223,28.0,0,48.22222222222223,8,31,3,1
CPU,2017-07-14,2017-08-10,2017-08-11,2017-09-07,CPU,0.0,0.0,0.0,0.0,0.0,0.0,1.288888888888889,116.0,0.011111111111111112,28.0,0,36.08888888888889,8,32,3,1
CPU,2017-07-21,2017-08-17,2017-08-18,2017-09-14,CPU,10.571428571428571,296.0,38.11582776919074,0.07142857142857142,3.60555093439836,5.0,4.5777777777777775,412.0,0.03333333333333333,2.0,1,296.0,8,33,3,0
CPU,2017-07-28,2017-08-24,2017-08-25,2017-09-21,CPU,10.571428571428571,296.0,38.11582776919073,0.07142857142857142,3.6055509343983596,5.0,4.5777777777777775,412.0,0.03333333333333333,9.0,1,296.0,8,34,3,0
CPU,2017-08-04,2017-08-31,2017-09-01,2017-09-28,CPU,10.571428571428571,296.0,38.11582776919074,0.07142857142857142,3.60555093439836,-0.9999999527027049,3.2888888888888888,296.0,0.022222222222222223,16.0,1,296.0,8,35,3,0
CPU,2017-08-11,2017-09-07,2017-09-08,2017-10-05,CPU,10.571428571428571,296.0,38.11582776919074,0.07142857142857142,3.60555093439836,-0.9999999527027049,3.2888888888888888,296.0,0.022222222222222223,23.0,1,296.0,9,36,3,0
CPU,2017-08-18,2017-09-14,2017-09-15,2017-10-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,3.2888888888888888,296.0,0.022222222222222223,28.0,0,92.08888888888889,9,37,3,1
CPU,2017-08-25,2017-09-21,2017-09-22,2017-10-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,3.2888888888888888,296.0,0.022222222222222223,28.0,0,92.08888888888889,9,38,3,1
CPU,2017-09-01,2017-09-28,2017-09-29,2017-10-26,CPU,9.178571428571429,257.0,33.212576760950675,0.07142857142857142,3.618490459100724,5.0,6.144444444444445,553.0,0.044444444444444446,0.0,1,257.0,9,39,3,0
CPU,2017-09-08,2017-10-05,2017-10-06,2017-11-02,CPU,9.178571428571429,257.0,33.212576760950675,0.07142857142857142,3.618490459100724,5.0,6.144444444444445,553.0,0.044444444444444446,7.0,1,257.0,10,40,3,0
Video Card,2013-06-21,2013-07-18,2013-07-19,2013-08-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,29,3,0
Video Card,2013-06-28,2013-07-25,2013-07-26,2013-08-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,30,3,0
Video Card,2013-07-05,2013-08-01,2013-08-02,2013-08-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,31,3,0
Video Card,2013-07-12,2013-08-08,2013-08-09,2013-09-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,32,3,0
Video Card,2013-07-19,2013-08-15,2013-08-16,2013-09-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,33,3,0
Video Card,2013-07-26,2013-08-22,2013-08-23,2013-09-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,34,3,0
Video Card,2013-08-02,2013-08-29,2013-08-30,2013-09-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,35,3,0
Video Card,2013-08-09,2013-09-05,2013-09-06,2013-10-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,36,3,0
Video Card,2013-08-16,2013-09-12,2013-09-13,2013-10-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,37,3,0
Video Card,2013-08-23,2013-09-19,2013-09-20,2013-10-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,38,3,0
Video Card,2013-08-30,2013-09-26,2013-09-27,2013-10-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,39,3,0
Video Card,2013-09-06,2013-10-03,2013-10-04,2013-10-31,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,40,3,0
Video Card,2013-09-13,2013-10-10,2013-10-11,2013-11-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,41,3,0
Video Card,2013-09-20,2013-10-17,2013-10-18,2013-11-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,42,3,0
Video Card,2013-09-27,2013-10-24,2013-10-25,2013-11-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,43,3,0
Video Card,2013-10-04,2013-10-31,2013-11-01,2013-11-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,44,3,0
Video Card,2013-10-11,2013-11-07,2013-11-08,2013-12-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,45,3,0
Video Card,2013-10-18,2013-11-14,2013-11-15,2013-12-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,46,3,0
Video Card,2013-10-25,2013-11-21,2013-11-22,2013-12-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,47,3,0
Video Card,2013-11-01,2013-11-28,2013-11-29,2013-12-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,48,3,0
Video Card,2013-11-08,2013-12-05,2013-12-06,2014-01-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,49,3,0
Video Card,2013-11-15,2013-12-12,2013-12-13,2014-01-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,50,3,0
Video Card,2013-11-22,2013-12-19,2013-12-20,2014-01-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,51,3,0
Video Card,2013-11-29,2013-12-26,2013-12-27,2014-01-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,52,3,0
Video Card,2013-12-06,2014-01-02,2014-01-03,2014-01-30,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,1,3,0
Video Card,2013-12-13,2014-01-09,2014-01-10,2014-02-06,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,2,3,0
Video Card,2013-12-20,2014-01-16,2014-01-17,2014-02-13,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,3,3,0
Video Card,2013-12-27,2014-01-23,2014-01-24,2014-02-20,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,4,3,0
Video Card,2014-01-03,2014-01-30,2014-01-31,2014-02-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,5,3,0
Video Card,2014-01-10,2014-02-06,2014-02-07,2014-03-06,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,6,3,0
Video Card,2014-01-17,2014-02-13,2014-02-14,2014-03-13,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,7,3,0
Video Card,2014-01-24,2014-02-20,2014-02-21,2014-03-20,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,8,3,0
Video Card,2014-01-31,2014-02-27,2014-02-28,2014-03-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,9,3,0
Video Card,2014-02-07,2014-03-06,2014-03-07,2014-04-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,10,3,0
Video Card,2014-02-14,2014-03-13,2014-03-14,2014-04-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,11,3,0
Video Card,2014-02-21,2014-03-20,2014-03-21,2014-04-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,12,3,0
Video Card,2014-02-28,2014-03-27,2014-03-28,2014-04-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,13,3,0
Video Card,2014-03-07,2014-04-03,2014-04-04,2014-05-01,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,14,3,0
Video Card,2014-03-14,2014-04-10,2014-04-11,2014-05-08,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,15,3,0
Video Card,2014-03-21,2014-04-17,2014-04-18,2014-05-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,16,3,0
Video Card,2014-03-28,2014-04-24,2014-04-25,2014-05-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,17,3,0
Video Card,2014-04-04,2014-05-01,2014-05-02,2014-05-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,18,3,0
Video Card,2014-04-11,2014-05-08,2014-05-09,2014-06-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,19,3,0
Video Card,2014-04-18,2014-05-15,2014-05-16,2014-06-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,20,3,0
Video Card,2014-04-25,2014-05-22,2014-05-23,2014-06-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,21,3,0
Video Card,2014-05-02,2014-05-29,2014-05-30,2014-06-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,22,3,0
Video Card,2014-05-09,2014-06-05,2014-06-06,2014-07-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,23,3,0
Video Card,2014-05-16,2014-06-12,2014-06-13,2014-07-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,24,3,0
Video Card,2014-05-23,2014-06-19,2014-06-20,2014-07-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,25,3,0
Video Card,2014-05-30,2014-06-26,2014-06-27,2014-07-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,6,26,3,0
Video Card,2014-06-06,2014-07-03,2014-07-04,2014-07-31,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,27,3,0
Video Card,2014-06-13,2014-07-10,2014-07-11,2014-08-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,28,3,0
Video Card,2014-06-20,2014-07-17,2014-07-18,2014-08-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,29,3,0
Video Card,2014-06-27,2014-07-24,2014-07-25,2014-08-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,30,3,0
Video Card,2014-07-04,2014-07-31,2014-08-01,2014-08-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,31,3,0
Video Card,2014-07-11,2014-08-07,2014-08-08,2014-09-04,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,32,3,0
Video Card,2014-07-18,2014-08-14,2014-08-15,2014-09-11,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,33,3,0
Video Card,2014-07-25,2014-08-21,2014-08-22,2014-09-18,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,34,3,0
Video Card,2014-08-01,2014-08-28,2014-08-29,2014-09-25,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,35,3,0
Video Card,2014-08-08,2014-09-04,2014-09-05,2014-10-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,36,3,0
Video Card,2014-08-15,2014-09-11,2014-09-12,2014-10-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,37,3,0
Video Card,2014-08-22,2014-09-18,2014-09-19,2014-10-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,38,3,0
Video Card,2014-08-29,2014-09-25,2014-09-26,2014-10-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,39,3,0
Video Card,2014-09-05,2014-10-02,2014-10-03,2014-10-30,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,40,3,0
Video Card,2014-09-12,2014-10-09,2014-10-10,2014-11-06,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,41,3,0
Video Card,2014-09-19,2014-10-16,2014-10-17,2014-11-13,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,42,3,0
Video Card,2014-09-26,2014-10-23,2014-10-24,2014-11-20,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,43,3,0
Video Card,2014-10-03,2014-10-30,2014-10-31,2014-11-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,44,3,0
Video Card,2014-10-10,2014-11-06,2014-11-07,2014-12-04,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,45,3,0
Video Card,2014-10-17,2014-11-13,2014-11-14,2014-12-11,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,46,3,0
Video Card,2014-10-24,2014-11-20,2014-11-21,2014-12-18,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,47,3,0
Video Card,2014-10-31,2014-11-27,2014-11-28,2014-12-25,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,48,3,0
Video Card,2014-11-07,2014-12-04,2014-12-05,2015-01-01,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,49,3,0
Video Card,2014-11-14,2014-12-11,2014-12-12,2015-01-08,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,50,3,0
Video Card,2014-11-21,2014-12-18,2014-12-19,2015-01-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,51,3,0
Video Card,2014-11-28,2014-12-25,2014-12-26,2015-01-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,52,3,0
Video Card,2014-12-05,2015-01-01,2015-01-02,2015-01-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,1,3,0
Video Card,2014-12-12,2015-01-08,2015-01-09,2015-02-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,2,3,0
Video Card,2014-12-19,2015-01-15,2015-01-16,2015-02-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,3,3,0
Video Card,2014-12-26,2015-01-22,2015-01-23,2015-02-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,4,3,0
Video Card,2015-01-02,2015-01-29,2015-01-30,2015-02-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,5,3,0
Video Card,2015-01-09,2015-02-05,2015-02-06,2015-03-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,6,3,0
Video Card,2015-01-16,2015-02-12,2015-02-13,2015-03-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,7,3,0
Video Card,2015-01-23,2015-02-19,2015-02-20,2015-03-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,8,3,0
Video Card,2015-01-30,2015-02-26,2015-02-27,2015-03-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,9,3,0
Video Card,2015-02-06,2015-03-05,2015-03-06,2015-04-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,10,3,0
Video Card,2015-02-13,2015-03-12,2015-03-13,2015-04-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,11,3,0
Video Card,2015-02-20,2015-03-19,2015-03-20,2015-04-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,12,3,0
Video Card,2015-02-27,2015-03-26,2015-03-27,2015-04-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,13,3,0
Video Card,2015-03-06,2015-04-02,2015-04-03,2015-04-30,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,14,3,0
Video Card,2015-03-13,2015-04-09,2015-04-10,2015-05-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,15,3,1
Video Card,2015-03-20,2015-04-16,2015-04-17,2015-05-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,16,3,1
Video Card,2015-03-27,2015-04-23,2015-04-24,2015-05-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,17,3,1
Video Card,2015-04-03,2015-04-30,2015-05-01,2015-05-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,18,3,1
Video Card,2015-04-10,2015-05-07,2015-05-08,2015-06-04,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,5.0,1.5333333333333334,138.0,0.011111111111111112,5.0,1,138.0,5,19,3,0
Video Card,2015-04-17,2015-05-14,2015-05-15,2015-06-11,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,5.0,1.5333333333333334,138.0,0.011111111111111112,12.0,1,138.0,5,20,3,0
Video Card,2015-04-24,2015-05-21,2015-05-22,2015-06-18,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,-0.999999898550735,1.5333333333333334,138.0,0.011111111111111112,19.0,1,138.0,5,21,3,0
Video Card,2015-05-01,2015-05-28,2015-05-29,2015-06-25,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,-0.999999898550735,1.5333333333333334,138.0,0.011111111111111112,26.0,1,138.0,5,22,3,0
Video Card,2015-05-08,2015-06-04,2015-06-05,2015-07-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,138.0,0.011111111111111112,28.0,0,42.93333333333334,6,23,3,1
Video Card,2015-05-15,2015-06-11,2015-06-12,2015-07-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,138.0,0.011111111111111112,28.0,0,42.93333333333334,6,24,3,1
Video Card,2015-05-22,2015-06-18,2015-06-19,2015-07-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,138.0,0.011111111111111112,28.0,0,42.93333333333334,6,25,3,1
Video Card,2015-05-29,2015-06-25,2015-06-26,2015-07-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,138.0,0.011111111111111112,28.0,0,42.93333333333334,6,26,3,1
Video Card,2015-06-05,2015-07-02,2015-07-03,2015-07-30,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,5.0,2.077777777777778,187.0,0.022222222222222223,2.0,1,58.177777777777784,7,27,3,0
Video Card,2015-06-12,2015-07-09,2015-07-10,2015-08-06,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,5.0,2.077777777777778,187.0,0.022222222222222223,9.0,1,58.177777777777784,7,28,3,0
Video Card,2015-06-19,2015-07-16,2015-07-17,2015-08-13,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,-0.9999997142857959,2.077777777777778,187.0,0.022222222222222223,16.0,1,58.177777777777784,7,29,3,0
Video Card,2015-06-26,2015-07-23,2015-07-24,2015-08-20,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,-0.9999997142857959,2.077777777777778,187.0,0.022222222222222223,23.0,1,58.177777777777784,7,30,3,0
Video Card,2015-07-03,2015-07-30,2015-07-31,2015-08-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2.077777777777778,187.0,0.022222222222222223,28.0,0,58.177777777777784,7,31,3,0
