CategoryName,window_start,window_end,future_start,future_end,CategoryName,cur_mean,cur_sum,cur_std,coverage,volatility_ratio,intra_growth,month,week_of_year,day_of_week,target_up
Video Card,2015-09-25,2015-10-22,2015-10-23,2015-11-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,1
Video Card,2015-10-02,2015-10-29,2015-10-30,2015-11-26,Video Card,8.821428571428571,247.0,32.36957739631962,0.07142857142857142,3.669425361753196,17642857.14285714,10,44,3,0
Video Card,2015-10-09,2015-11-05,2015-11-06,2015-12-03,Video Card,8.821428571428571,247.0,32.36957739631963,0.07142857142857142,3.6694253617531967,17642857.14285714,11,45,3,0
Video Card,2015-10-16,2015-11-12,2015-11-13,2015-12-10,Video Card,8.821428571428571,247.0,32.36957739631962,0.07142857142857142,3.669425361753196,-0.9999999433198412,11,46,3,0
Video Card,2015-10-23,2015-11-19,2015-11-20,2015-12-17,Video Card,8.821428571428571,247.0,32.36957739631963,0.07142857142857142,3.6694253617531967,-0.9999999433198412,11,47,3,0
Video Card,2015-10-30,2015-11-26,2015-11-27,2015-12-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,1
Video Card,2015-11-06,2015-12-03,2015-12-04,2015-12-31,Video Card,2.1785714285714284,61.0,11.320189206610877,0.03571428571428571,5.196150037588582,4357142.857142857,12,49,3,1
Video Card,2015-11-13,2015-12-10,2015-12-11,2016-01-07,Video Card,2.1785714285714284,61.0,11.320189206610879,0.03571428571428571,5.196150037588583,4357142.857142857,12,50,3,1
Video Card,2015-11-20,2015-12-17,2015-12-18,2016-01-14,Video Card,7.285714285714286,204.0,28.46282932284183,0.07142857142857142,3.9066623120246398,1.3442619865628227,12,51,3,0
Video Card,2015-11-27,2015-12-24,2015-12-25,2016-01-21,Video Card,7.285714285714286,204.0,28.462829322841834,0.07142857142857142,3.90666231202464,1.3442619865628227,12,52,3,0
Video Card,2015-12-04,2015-12-31,2016-01-01,2016-01-28,Video Card,5.107142857142857,143.0,26.537492730251728,0.03571428571428571,5.1961514052783855,-0.9999999020979118,12,53,3,0
Video Card,2015-12-11,2016-01-07,2016-01-08,2016-02-04,Video Card,5.107142857142857,143.0,26.537492730251728,0.03571428571428571,5.1961514052783855,-0.9999999020979118,1,1,3,0
Video Card,2015-12-18,2016-01-14,2016-01-15,2016-02-11,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,1
Video Card,2015-12-25,2016-01-21,2016-01-22,2016-02-18,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,1
Video Card,2016-01-01,2016-01-28,2016-01-29,2016-02-25,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,1
Video Card,2016-01-08,2016-02-04,2016-02-05,2016-03-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,5,3,1
Video Card,2016-01-15,2016-02-11,2016-02-12,2016-03-10,Video Card,3.6785714285714284,103.0,19.114417840670825,0.03571428571428571,5.196151010160726,7357142.857142857,2,6,3,1
Video Card,2016-01-22,2016-02-18,2016-02-19,2016-03-17,Video Card,7.75,217.0,27.981658533505737,0.07142857142857142,3.610536119092854,15500000.0,2,7,3,0
Video Card,2016-01-29,2016-02-25,2016-02-26,2016-03-24,Video Card,7.75,217.0,27.981658533505737,0.07142857142857142,3.610536119092854,0.10679610198887933,2,8,3,0
Video Card,2016-02-05,2016-03-03,2016-03-04,2016-03-31,Video Card,7.75,217.0,27.981658533505737,0.07142857142857142,3.610536119092854,-0.9999999354838752,3,9,3,0
Video Card,2016-02-12,2016-03-10,2016-03-11,2016-04-07,Video Card,4.071428571428571,114.0,21.15576343530557,0.03571428571428571,5.196151146458981,-0.9999998771929977,3,10,3,0
Video Card,2016-02-19,2016-03-17,2016-03-18,2016-04-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,11,3,0
Video Card,2016-02-26,2016-03-24,2016-03-25,2016-04-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,0
Video Card,2016-03-04,2016-03-31,2016-04-01,2016-04-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,0
Video Card,2016-03-11,2016-04-07,2016-04-08,2016-05-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0
Video Card,2016-03-18,2016-04-14,2016-04-15,2016-05-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,15,3,0
Video Card,2016-03-25,2016-04-21,2016-04-22,2016-05-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,16,3,0
Video Card,2016-04-01,2016-04-28,2016-04-29,2016-05-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,17,3,0
Video Card,2016-04-08,2016-05-05,2016-05-06,2016-06-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,18,3,0
Video Card,2016-04-15,2016-05-12,2016-05-13,2016-06-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,19,3,0
Video Card,2016-04-22,2016-05-19,2016-05-20,2016-06-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,20,3,1
Video Card,2016-04-29,2016-05-26,2016-05-27,2016-06-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,21,3,1
Video Card,2016-05-06,2016-06-02,2016-06-03,2016-06-30,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,22,3,1
Video Card,2016-05-13,2016-06-09,2016-06-10,2016-07-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,23,3,1
Video Card,2016-05-20,2016-06-16,2016-06-17,2016-07-14,Video Card,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,5000000.0,6,24,3,1
Video Card,2016-05-27,2016-06-23,2016-06-24,2016-07-21,Video Card,5.107142857142857,143.0,18.418428825721353,0.07142857142857142,3.6064049380479695,10214285.714285715,6,25,3,1
Video Card,2016-06-03,2016-06-30,2016-07-01,2016-07-28,Video Card,10.035714285714286,281.0,30.736765029680594,0.10714285714285714,3.0627378472398465,2.014285311428652,6,26,3,0
Video Card,2016-06-10,2016-07-07,2016-07-08,2016-08-04,Video Card,10.035714285714286,281.0,30.736765029680594,0.10714285714285714,3.0627378472398465,-0.034965031541884906,7,27,3,0
Video Card,2016-06-17,2016-07-14,2016-07-15,2016-08-11,Video Card,9.857142857142858,276.0,30.400557191456553,0.10714285714285714,3.084114184802849,-0.6919430820511698,7,28,3,0
Video Card,2016-06-24,2016-07-21,2016-07-22,2016-08-18,Video Card,7.25,203.0,27.901132849504773,0.07142857142857142,3.848431586354922,-0.5289854535811859,7,29,3,0
Video Card,2016-07-01,2016-07-28,2016-07-29,2016-08-25,Video Card,2.3214285714285716,65.0,12.062496695568965,0.03571428571428571,5.196150184365012,-0.9999997846154309,7,30,3,0
Video Card,2016-07-08,2016-08-04,2016-08-05,2016-09-01,Video Card,2.3214285714285716,65.0,12.062496695568965,0.03571428571428571,5.196150184365012,-0.9999997846154309,8,31,3,0
Video Card,2016-07-15,2016-08-11,2016-08-12,2016-09-08,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Video Card,2016-07-22,2016-08-18,2016-08-19,2016-09-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,1
Video Card,2016-07-29,2016-08-25,2016-08-26,2016-09-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,1
Video Card,2016-08-05,2016-09-01,2016-09-02,2016-09-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,35,3,1
Video Card,2016-08-12,2016-09-08,2016-09-09,2016-10-06,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,1
Video Card,2016-08-19,2016-09-15,2016-09-16,2016-10-13,Video Card,3.2857142857142856,92.0,17.073072246036073,0.03571428571428571,5.196150841269418,6571428.571428572,9,37,3,0
Video Card,2016-08-26,2016-09-22,2016-09-23,2016-10-20,Video Card,3.2857142857142856,92.0,17.073072246036073,0.03571428571428571,5.196150841269418,6571428.571428572,9,38,3,0
Video Card,2016-09-02,2016-09-29,2016-09-30,2016-10-27,Video Card,3.2857142857142856,92.0,17.07307224603607,0.03571428571428571,5.196150841269417,-0.9999998478261101,9,39,3,0
Video Card,2016-09-09,2016-10-06,2016-10-07,2016-11-03,Video Card,3.2857142857142856,92.0,17.07307224603607,0.03571428571428571,5.196150841269417,-0.9999998478261101,10,40,3,0
Video Card,2016-09-16,2016-10-13,2016-10-14,2016-11-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,0
Video Card,2016-09-23,2016-10-20,2016-10-21,2016-11-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,1
Video Card,2016-09-30,2016-10-27,2016-10-28,2016-11-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,1
Video Card,2016-10-07,2016-11-03,2016-11-04,2016-12-01,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,44,3,1
Video Card,2016-10-14,2016-11-10,2016-11-11,2016-12-08,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,1
Video Card,2016-10-21,2016-11-17,2016-11-18,2016-12-15,Video Card,1.25,35.0,6.49519052838329,0.03571428571428571,5.19614826578802,2500000.0,11,46,3,1
Video Card,2016-10-28,2016-11-24,2016-11-25,2016-12-22,Video Card,1.25,35.0,6.49519052838329,0.03571428571428571,5.19614826578802,2500000.0,11,47,3,1
Video Card,2016-11-04,2016-12-01,2016-12-02,2016-12-29,Video Card,9.678571428571429,271.0,31.19644390383138,0.10714285714285714,3.223248483602661,5.742854845715205,12,48,3,0
Video Card,2016-11-11,2016-12-08,2016-12-09,2017-01-05,Video Card,9.678571428571429,271.0,31.196443903831376,0.10714285714285714,3.2232484836026605,5.742854845715205,12,49,3,0
Video Card,2016-11-18,2016-12-15,2016-12-16,2017-01-12,Video Card,9.821428571428571,275.0,31.320980612532107,0.10714285714285714,3.189044974027781,-0.8347457131930509,12,50,3,0
Video Card,2016-11-25,2016-12-22,2016-12-23,2017-01-19,Video Card,12.321428571428571,345.0,33.175995594306876,0.14285714285714285,2.6925443514473937,-0.538135561297043,12,51,3,0
Video Card,2016-12-02,2016-12-29,2016-12-30,2017-01-26,Video Card,3.892857142857143,109.0,14.634448805361092,0.07142857142857142,3.7593069843074773,0.7948715095333043,12,52,3,1
Video Card,2016-12-09,2017-01-05,2017-01-06,2017-02-02,Video Card,6.142857142857143,172.0,18.257511733362723,0.10714285714285714,2.9721525890342075,-0.4220182944196686,1,1,3,0
Video Card,2016-12-16,2017-01-12,2017-01-13,2017-02-09,Video Card,7.285714285714286,204.0,21.064284503221398,0.10714285714285714,2.8911759075356556,0.9142855314286079,1,2,3,0
Video Card,2016-12-23,2017-01-19,2017-01-20,2017-02-16,Video Card,4.785714285714286,134.0,17.288222958454245,0.07142857142857142,3.6124637439383136,0.1269840987654383,1,3,3,0
Video Card,2016-12-30,2017-01-26,2017-01-27,2017-02-23,Video Card,8.321428571428571,233.0,24.547408317417965,0.10714285714285714,2.94990279094603,-0.2611940025618207,1,4,3,1
Video Card,2017-01-06,2017-02-02,2017-02-03,2017-03-02,Video Card,6.071428571428571,170.0,22.208313391013494,0.07142857142857142,3.6578392501698755,0.3943661194207652,2,5,3,1
Video Card,2017-01-13,2017-02-09,2017-02-10,2017-03-09,Video Card,3.5357142857142856,99.0,18.372110351712728,0.03571428571428571,5.196150953088178,-0.9999998585858786,2,6,3,1
Video Card,2017-01-20,2017-02-16,2017-02-17,2017-03-16,Video Card,3.5357142857142856,99.0,18.372110351712728,0.03571428571428571,5.196150953088178,-0.9999998585858786,2,7,3,1
Video Card,2017-01-27,2017-02-23,2017-02-24,2017-03-23,Video Card,12.535714285714286,351.0,49.389474112013225,0.07142857142857142,3.9399007544705107,25071428.571428575,2,8,3,0
Video Card,2017-02-03,2017-03-02,2017-03-03,2017-03-30,Video Card,12.535714285714286,351.0,49.389474112013225,0.07142857142857142,3.9399007544705107,25071428.571428575,3,9,3,0
Video Card,2017-02-10,2017-03-09,2017-03-10,2017-04-06,Video Card,12.535714285714286,351.0,49.389474112013225,0.07142857142857142,3.9399007544705107,-0.9999999601139616,3,10,3,0
Video Card,2017-02-17,2017-03-16,2017-03-17,2017-04-13,Video Card,12.535714285714286,351.0,49.389474112013225,0.07142857142857142,3.9399007544705107,-0.9999999601139616,3,11,3,0
Video Card,2017-02-24,2017-03-23,2017-03-24,2017-04-20,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,1
Video Card,2017-03-03,2017-03-30,2017-03-31,2017-04-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,1
Video Card,2017-03-10,2017-04-06,2017-04-07,2017-05-04,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,1
Video Card,2017-03-17,2017-04-13,2017-04-14,2017-05-11,Video Card,4.392857142857143,123.0,22.82595528546128,0.03571428571428571,5.196151239842935,8785714.285714287,4,15,3,0
Video Card,2017-03-24,2017-04-20,2017-04-21,2017-05-18,Video Card,4.392857142857143,123.0,22.82595528546128,0.03571428571428571,5.196151239842935,8785714.285714287,4,16,3,0
Video Card,2017-03-31,2017-04-27,2017-04-28,2017-05-25,Video Card,4.392857142857143,123.0,22.82595528546128,0.03571428571428571,5.196151239842935,-0.9999998861788748,4,17,3,0
Video Card,2017-04-07,2017-05-04,2017-05-05,2017-06-01,Video Card,4.392857142857143,123.0,22.82595528546128,0.03571428571428571,5.196151239842935,-0.9999998861788748,5,18,3,1
Video Card,2017-04-14,2017-05-11,2017-05-12,2017-06-08,Video Card,3.1785714285714284,89.0,16.51634162931751,0.03571428571428571,5.196150787962564,6357142.857142857,5,19,3,1
Video Card,2017-04-21,2017-05-18,2017-05-19,2017-06-15,Video Card,3.1785714285714284,89.0,16.516341629317512,0.03571428571428571,5.196150787962565,6357142.857142857,5,20,3,1
Video Card,2017-04-28,2017-05-25,2017-05-26,2017-06-22,Video Card,3.1785714285714284,89.0,16.516341629317512,0.03571428571428571,5.196150787962565,-0.999999842696654,5,21,3,1
Video Card,2017-05-05,2017-06-01,2017-06-02,2017-06-29,Video Card,8.785714285714286,246.0,32.95490115603568,0.07142857142857142,3.7509639322845896,0.7640448236333985,6,22,3,0
Video Card,2017-05-12,2017-06-08,2017-06-09,2017-07-06,Video Card,5.607142857142857,157.0,29.135568941605033,0.03571428571428571,5.196151496004453,11214285.714285715,6,23,3,0
Video Card,2017-05-19,2017-06-15,2017-06-16,2017-07-13,Video Card,5.607142857142857,157.0,29.135568941605033,0.03571428571428571,5.196151496004453,-0.9999999108280335,6,24,3,0
Video Card,2017-05-26,2017-06-22,2017-06-23,2017-07-20,Video Card,5.607142857142857,157.0,29.135568941605033,0.03571428571428571,5.196151496004453,-0.9999999108280335,6,25,3,0
Video Card,2017-06-02,2017-06-29,2017-06-30,2017-07-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,26,3,0
Video Card,2017-06-09,2017-07-06,2017-07-07,2017-08-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,27,3,0
Video Card,2017-06-16,2017-07-13,2017-07-14,2017-08-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,28,3,0
Video Card,2017-06-23,2017-07-20,2017-07-21,2017-08-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,0
Video Card,2017-06-30,2017-07-27,2017-07-28,2017-08-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0
Video Card,2017-07-07,2017-08-03,2017-08-04,2017-08-31,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,31,3,0
Video Card,2017-07-14,2017-08-10,2017-08-11,2017-09-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Video Card,2017-07-21,2017-08-17,2017-08-18,2017-09-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
Video Card,2017-07-28,2017-08-24,2017-08-25,2017-09-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
Video Card,2017-08-04,2017-08-31,2017-09-01,2017-09-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,1
Video Card,2017-08-11,2017-09-07,2017-09-08,2017-10-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,1
Video Card,2017-08-18,2017-09-14,2017-09-15,2017-10-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,1
Video Card,2017-08-25,2017-09-21,2017-09-22,2017-10-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,1
Video Card,2017-09-01,2017-09-28,2017-09-29,2017-10-26,Video Card,5.214285714285714,146.0,21.76064130957729,0.07142857142857142,4.173272875455641,10428571.42857143,9,39,3,0
Mother Board,2013-06-21,2013-07-18,2013-07-19,2013-08-15,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,0
Mother Board,2013-06-28,2013-07-25,2013-07-26,2013-08-22,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0
Mother Board,2013-07-05,2013-08-01,2013-08-02,2013-08-29,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,31,3,0
Mother Board,2013-07-12,2013-08-08,2013-08-09,2013-09-05,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Mother Board,2013-07-19,2013-08-15,2013-08-16,2013-09-12,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
Mother Board,2013-07-26,2013-08-22,2013-08-23,2013-09-19,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
Mother Board,2013-08-02,2013-08-29,2013-08-30,2013-09-26,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,0
Mother Board,2013-08-09,2013-09-05,2013-09-06,2013-10-03,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,0
Mother Board,2013-08-16,2013-09-12,2013-09-13,2013-10-10,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
Mother Board,2013-08-23,2013-09-19,2013-09-20,2013-10-17,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,0
Mother Board,2013-08-30,2013-09-26,2013-09-27,2013-10-24,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,0
Mother Board,2013-09-06,2013-10-03,2013-10-04,2013-10-31,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,0
Mother Board,2013-09-13,2013-10-10,2013-10-11,2013-11-07,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,0
Mother Board,2013-09-20,2013-10-17,2013-10-18,2013-11-14,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,0
Mother Board,2013-09-27,2013-10-24,2013-10-25,2013-11-21,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,0
Mother Board,2013-10-04,2013-10-31,2013-11-01,2013-11-28,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,0
Mother Board,2013-10-11,2013-11-07,2013-11-08,2013-12-05,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,0
Mother Board,2013-10-18,2013-11-14,2013-11-15,2013-12-12,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,0
Mother Board,2013-10-25,2013-11-21,2013-11-22,2013-12-19,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
Mother Board,2013-11-01,2013-11-28,2013-11-29,2013-12-26,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,0
Mother Board,2013-11-08,2013-12-05,2013-12-06,2014-01-02,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,49,3,0
Mother Board,2013-11-15,2013-12-12,2013-12-13,2014-01-09,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,50,3,0
Mother Board,2013-11-22,2013-12-19,2013-12-20,2014-01-16,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,51,3,0
Mother Board,2013-11-29,2013-12-26,2013-12-27,2014-01-23,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,52,3,0
Mother Board,2013-12-06,2014-01-02,2014-01-03,2014-01-30,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0
Mother Board,2013-12-13,2014-01-09,2014-01-10,2014-02-06,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,0
Mother Board,2013-12-20,2014-01-16,2014-01-17,2014-02-13,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,0
Mother Board,2013-12-27,2014-01-23,2014-01-24,2014-02-20,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,0
Mother Board,2014-01-03,2014-01-30,2014-01-31,2014-02-27,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,0
Mother Board,2014-01-10,2014-02-06,2014-02-07,2014-03-06,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,0
Mother Board,2014-01-17,2014-02-13,2014-02-14,2014-03-13,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3,0
Mother Board,2014-01-24,2014-02-20,2014-02-21,2014-03-20,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,8,3,0
Mother Board,2014-01-31,2014-02-27,2014-02-28,2014-03-27,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,2,9,3,0
Mother Board,2014-02-07,2014-03-06,2014-03-07,2014-04-03,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,10,3,0
Mother Board,2014-02-14,2014-03-13,2014-03-14,2014-04-10,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,11,3,0
Mother Board,2014-02-21,2014-03-20,2014-03-21,2014-04-17,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,0
Mother Board,2014-02-28,2014-03-27,2014-03-28,2014-04-24,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,0
Mother Board,2014-03-07,2014-04-03,2014-04-04,2014-05-01,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0
Mother Board,2014-03-14,2014-04-10,2014-04-11,2014-05-08,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,15,3,0
Mother Board,2014-03-21,2014-04-17,2014-04-18,2014-05-15,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,16,3,0
Mother Board,2014-03-28,2014-04-24,2014-04-25,2014-05-22,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,4,17,3,0
Mother Board,2014-04-04,2014-05-01,2014-05-02,2014-05-29,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,18,3,0
Mother Board,2014-04-11,2014-05-08,2014-05-09,2014-06-05,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,19,3,0
Mother Board,2014-04-18,2014-05-15,2014-05-16,2014-06-12,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,20,3,0
Mother Board,2014-04-25,2014-05-22,2014-05-23,2014-06-19,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,21,3,0
Mother Board,2014-05-02,2014-05-29,2014-05-30,2014-06-26,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,5,22,3,0
Mother Board,2014-05-09,2014-06-05,2014-06-06,2014-07-03,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,23,3,0
Mother Board,2014-05-16,2014-06-12,2014-06-13,2014-07-10,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,24,3,0
Mother Board,2014-05-23,2014-06-19,2014-06-20,2014-07-17,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,25,3,0
Mother Board,2014-05-30,2014-06-26,2014-06-27,2014-07-24,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,6,26,3,0
Mother Board,2014-06-06,2014-07-03,2014-07-04,2014-07-31,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,27,3,0
Mother Board,2014-06-13,2014-07-10,2014-07-11,2014-08-07,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,28,3,0
Mother Board,2014-06-20,2014-07-17,2014-07-18,2014-08-14,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,0
Mother Board,2014-06-27,2014-07-24,2014-07-25,2014-08-21,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0
Mother Board,2014-07-04,2014-07-31,2014-08-01,2014-08-28,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,7,31,3,0
Mother Board,2014-07-11,2014-08-07,2014-08-08,2014-09-04,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Mother Board,2014-07-18,2014-08-14,2014-08-15,2014-09-11,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
Mother Board,2014-07-25,2014-08-21,2014-08-22,2014-09-18,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
Mother Board,2014-08-01,2014-08-28,2014-08-29,2014-09-25,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,0
Mother Board,2014-08-08,2014-09-04,2014-09-05,2014-10-02,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,0
Mother Board,2014-08-15,2014-09-11,2014-09-12,2014-10-09,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
Mother Board,2014-08-22,2014-09-18,2014-09-19,2014-10-16,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,0
Mother Board,2014-08-29,2014-09-25,2014-09-26,2014-10-23,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,0
Mother Board,2014-09-05,2014-10-02,2014-10-03,2014-10-30,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,0
Mother Board,2014-09-12,2014-10-09,2014-10-10,2014-11-06,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,0
Mother Board,2014-09-19,2014-10-16,2014-10-17,2014-11-13,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,0
Mother Board,2014-09-26,2014-10-23,2014-10-24,2014-11-20,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,0
Mother Board,2014-10-03,2014-10-30,2014-10-31,2014-11-27,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,0
Mother Board,2014-10-10,2014-11-06,2014-11-07,2014-12-04,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,0
Mother Board,2014-10-17,2014-11-13,2014-11-14,2014-12-11,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,0
Mother Board,2014-10-24,2014-11-20,2014-11-21,2014-12-18,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
Mother Board,2014-10-31,2014-11-27,2014-11-28,2014-12-25,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,0
Mother Board,2014-11-07,2014-12-04,2014-12-05,2015-01-01,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,49,3,0
Mother Board,2014-11-14,2014-12-11,2014-12-12,2015-01-08,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,50,3,0
Mother Board,2014-11-21,2014-12-18,2014-12-19,2015-01-15,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,51,3,0
Mother Board,2014-11-28,2014-12-25,2014-12-26,2015-01-22,Mother Board,0.0,0.0,0.0,0.0,0.0,0.0,12,52,3,0
